contest_id,election_id,election_date,election_type,primary_party,question_text,question_type,office_id,office_name,office_modifier,district_id,district_type,district_name,candidate_id,candidate_name,retention_candidate_id,retention_candidate_name,division_id,division_type,division_name,vote_channel,is_winner,number_seats,candidate_party_id,candidate_party_name,votes
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,29078,Precinct,##pe - Central Absentee Precinct,,true,1,1,Democratic,480
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,29078,Precinct,##pe - Central Absentee Precinct,,false,1,278,Independent,7
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,29078,Precinct,##pe - Central Absentee Precinct,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,29078,Precinct,##pe - Central Absentee Precinct,,false,1,,,638
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,29078,Precinct,##pe - Central Absentee Precinct,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,7540,Precinct,302 - Deer Run,,true,1,2,Republican,291
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,7540,Precinct,302 - Deer Run,,false,1,1,Democratic,181
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,7540,Precinct,302 - Deer Run,,false,1,278,Independent,5
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,7540,Precinct,302 - Deer Run,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,7540,Precinct,302 - Deer Run,,false,1,,,477
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,7540,Precinct,302 - Deer Run,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,7543,Precinct,304 - Winfrees Store,,true,1,2,Republican,744
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,7543,Precinct,304 - Winfrees Store,,false,1,1,Democratic,217
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,7543,Precinct,304 - Winfrees Store,,false,1,278,Independent,6
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,7543,Precinct,304 - Winfrees Store,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,7543,Precinct,304 - Winfrees Store,,false,1,,,967
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,7543,Precinct,304 - Winfrees Store,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,7547,Precinct,306 - Winterpock,,true,1,2,Republican,1267
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,7547,Precinct,306 - Winterpock,,false,1,1,Democratic,373
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,7547,Precinct,306 - Winterpock,,false,1,278,Independent,13
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,7547,Precinct,306 - Winterpock,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,7547,Precinct,306 - Winterpock,,false,1,,,1653
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,7547,Precinct,306 - Winterpock,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,7550,Precinct,307 - Cosby,,true,1,2,Republican,706
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,7550,Precinct,307 - Cosby,,false,1,1,Democratic,573
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,7550,Precinct,307 - Cosby,,false,1,278,Independent,13
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,7550,Precinct,307 - Cosby,,false,1,,,1
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,7550,Precinct,307 - Cosby,,false,1,,,1293
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,7550,Precinct,307 - Cosby,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,7551,Precinct,308 - South Manchester,,false,1,2,Republican,186
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,7551,Precinct,308 - South Manchester,,true,1,1,Democratic,212
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,7551,Precinct,308 - South Manchester,,false,1,278,Independent,6
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,7551,Precinct,308 - South Manchester,,false,1,,,1
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,7551,Precinct,308 - South Manchester,,false,1,,,405
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,7551,Precinct,308 - South Manchester,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,7554,Precinct,309 - Skinquarter,,true,1,2,Republican,773
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,7554,Precinct,309 - Skinquarter,,false,1,1,Democratic,443
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,7554,Precinct,309 - Skinquarter,,false,1,278,Independent,12
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,7554,Precinct,309 - Skinquarter,,false,1,,,5
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,7554,Precinct,309 - Skinquarter,,false,1,,,1233
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,7554,Precinct,309 - Skinquarter,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,29885,Precinct,313 - Woolridge South,,true,1,2,Republican,601
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,29885,Precinct,313 - Woolridge South,,false,1,1,Democratic,396
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,29885,Precinct,313 - Woolridge South,,false,1,278,Independent,10
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,29885,Precinct,313 - Woolridge South,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,29885,Precinct,313 - Woolridge South,,false,1,,,1007
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,29885,Precinct,313 - Woolridge South,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,7560,Precinct,315 - Bailey Bridge,,true,1,2,Republican,998
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,7560,Precinct,315 - Bailey Bridge,,false,1,1,Democratic,384
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,7560,Precinct,315 - Bailey Bridge,,false,1,278,Independent,5
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,7560,Precinct,315 - Bailey Bridge,,false,1,,,1
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,7560,Precinct,315 - Bailey Bridge,,false,1,,,1388
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,7560,Precinct,315 - Bailey Bridge,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,7562,Precinct,316 - Spring Run,,true,1,2,Republican,730
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,7562,Precinct,316 - Spring Run,,false,1,1,Democratic,572
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,7562,Precinct,316 - Spring Run,,false,1,278,Independent,18
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,7562,Precinct,316 - Spring Run,,false,1,,,2
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,7562,Precinct,316 - Spring Run,,false,1,,,1322
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,7562,Precinct,316 - Spring Run,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,7563,Precinct,317 - Birkdale,,true,1,2,Republican,628
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,7563,Precinct,317 - Birkdale,,false,1,1,Democratic,458
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,7563,Precinct,317 - Birkdale,,false,1,278,Independent,11
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,7563,Precinct,317 - Birkdale,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,7563,Precinct,317 - Birkdale,,false,1,,,1097
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,7563,Precinct,317 - Birkdale,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,24693,Precinct,318 - West Beach,,true,1,2,Republican,298
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,24693,Precinct,318 - West Beach,,false,1,1,Democratic,171
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,24693,Precinct,318 - West Beach,,false,1,278,Independent,4
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,24693,Precinct,318 - West Beach,,false,1,,,1
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,24693,Precinct,318 - West Beach,,false,1,,,474
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,24693,Precinct,318 - West Beach,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,28929,Precinct,319 - Magnolia,,true,1,2,Republican,1439
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,28929,Precinct,319 - Magnolia,,false,1,1,Democratic,837
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,28929,Precinct,319 - Magnolia,,false,1,278,Independent,29
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,28929,Precinct,319 - Magnolia,,false,1,,,1
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,28929,Precinct,319 - Magnolia,,false,1,,,2306
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,28929,Precinct,319 - Magnolia,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,29886,Precinct,320 - Dry Creek,,true,1,2,Republican,991
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,29886,Precinct,320 - Dry Creek,,false,1,1,Democratic,622
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,29886,Precinct,320 - Dry Creek,,false,1,278,Independent,11
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,29886,Precinct,320 - Dry Creek,,false,1,,,1
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,29886,Precinct,320 - Dry Creek,,false,1,,,1625
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,29886,Precinct,320 - Dry Creek,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,7565,Precinct,401 - Harbour Pointe,,true,1,2,Republican,464
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,7565,Precinct,401 - Harbour Pointe,,false,1,1,Democratic,360
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,7565,Precinct,401 - Harbour Pointe,,false,1,278,Independent,9
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,7565,Precinct,401 - Harbour Pointe,,false,1,,,1
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,7565,Precinct,401 - Harbour Pointe,,false,1,,,834
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,7565,Precinct,401 - Harbour Pointe,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,7568,Precinct,402 - Genito,,false,1,2,Republican,5
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,7568,Precinct,402 - Genito,,true,1,1,Democratic,8
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,7568,Precinct,402 - Genito,,false,1,278,Independent,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,7568,Precinct,402 - Genito,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,7568,Precinct,402 - Genito,,false,1,,,13
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,7568,Precinct,402 - Genito,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,7570,Precinct,403 - Brandermill,,true,1,2,Republican,727
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,7570,Precinct,403 - Brandermill,,false,1,1,Democratic,672
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,7570,Precinct,403 - Brandermill,,false,1,278,Independent,20
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,7570,Precinct,403 - Brandermill,,false,1,,,2
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,7570,Precinct,403 - Brandermill,,false,1,,,1421
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,7570,Precinct,403 - Brandermill,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,7576,Precinct,406 - Smoketree,,true,1,2,Republican,613
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,7576,Precinct,406 - Smoketree,,false,1,1,Democratic,517
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,7576,Precinct,406 - Smoketree,,false,1,278,Independent,19
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,7576,Precinct,406 - Smoketree,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,7576,Precinct,406 - Smoketree,,false,1,,,1149
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,7576,Precinct,406 - Smoketree,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,7578,Precinct,407 - Monacan,,true,1,2,Republican,430
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,7578,Precinct,407 - Monacan,,false,1,1,Democratic,282
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,7578,Precinct,407 - Monacan,,false,1,278,Independent,9
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,7578,Precinct,407 - Monacan,,false,1,,,2
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,7578,Precinct,407 - Monacan,,false,1,,,723
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,7578,Precinct,407 - Monacan,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,7584,Precinct,410 - Wagstaff,,false,1,2,Republican,111
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,7584,Precinct,410 - Wagstaff,,true,1,1,Democratic,134
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,7584,Precinct,410 - Wagstaff,,false,1,278,Independent,5
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,7584,Precinct,410 - Wagstaff,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,7584,Precinct,410 - Wagstaff,,false,1,,,250
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,7584,Precinct,410 - Wagstaff,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,7586,Precinct,411 - Swift Creek,,true,1,2,Republican,677
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,7586,Precinct,411 - Swift Creek,,false,1,1,Democratic,620
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,7586,Precinct,411 - Swift Creek,,false,1,278,Independent,15
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,7586,Precinct,411 - Swift Creek,,false,1,,,2
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,7586,Precinct,411 - Swift Creek,,false,1,,,1314
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,7586,Precinct,411 - Swift Creek,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,28936,Precinct,412 - Clover Hill,,true,1,2,Republican,697
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,28936,Precinct,412 - Clover Hill,,false,1,1,Democratic,616
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,28936,Precinct,412 - Clover Hill,,false,1,278,Independent,16
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,28936,Precinct,412 - Clover Hill,,false,1,,,1
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,28936,Precinct,412 - Clover Hill,,false,1,,,1330
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,28936,Precinct,412 - Clover Hill,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,7588,Precinct,413 - Shenandoah,,false,1,2,Republican,521
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,45525,"Herbert Carroll Jones, Jr",,,7588,Precinct,413 - Shenandoah,,true,1,1,Democratic,545
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,83432,David Bruce Foster,,,7588,Precinct,413 - Shenandoah,,false,1,278,Independent,20
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,6,Write-Ins,,,7588,Precinct,413 - Shenandoah,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,4,Total Votes Cast,,,7588,Precinct,413 - Shenandoah,,false,1,,,1086
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,3,Undervotes,,,7588,Precinct,413 - Shenandoah,,false,1,,,0
156400,434,2022-11-08T00:00:00Z,General Election,,,,5,U.S. House,,27254,Congressional District,1,17243,Robert Joseph Wittman,,,7592,Precinct,415 - Evergreen,,true,1,2,Republican,711
